	MS28F1_sample2	MS28F1_sample3	MS28F1_sample4	MS28F1_sample5	MS28F1_sample6	MS28F1_sample7	MS28F1_sample8	MS28F1_sample9	MS28F1_sample11	MS28F1_sample14
mmu_piR_006200|gb|DQ558495|Mus_musculus:4:93802261:93802292:Minus	0	0	0	0	0	0	0	0.5	0	2.5
mmu_piR_030656|gb|DQ716261|Mus_musculus:12:98795316:98795344:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_029900|gb|DQ715195|Mus_musculus:2:92392952:92392981:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_033146|gb|DQ719894|Mus_musculus:10:75304200:75304226:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_020750|gb|DQ701951|Mus_musculus:7:72990148:72990176:Plus	0	0	0	0	0	0	0	0.5	0	0.5
mmu_piR_017941|gb|DQ697784|Mus_musculus:17:66117161:66117191:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_012088|gb|DQ689050|Mus_musculus:17:27064474:27064499:Plus	0	0	0	0	0	0	0	0.5	0.5	0
mmu_piR_032714|gb|DQ719210|Mus_musculus:5:150072509:150072538:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_010173|gb|DQ686086|Mus_musculus:18:67169322:67169350:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_026471|gb|DQ710281|Mus_musculus:10:62076794:62076822:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_021542|gb|DQ703065|Mus_musculus:10:85193841:85193870:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_008310|gb|DQ566985|Mus_musculus:11:108237102:108237131:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_006172|gb|DQ558443|Mus_musculus:14:22927215:22927244:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_027751|gb|DQ712113|Mus_musculus:10:100012983:100013009:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_001961|gb|DQ544816|Mus_musculus:9:67503448:67503477:Minus	0	0	0	0	0	0	0	0.5	0	0.5
mmu_piR_014737|gb|DQ693054|Mus_musculus:11:103252353:103252381:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_036113|gb|DQ724244|Mus_musculus:7:69805690:69805719:Plus	0	0	0	0	0	0	0	0.5	0.5	0
mmu_piR_011453|gb|DQ688067|Mus_musculus:5:150071363:150071391:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_031459|gb|DQ717400|Mus_musculus:10:85193899:85193929:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_023433|gb|DQ705847|Mus_musculus:8:96307737:96307765:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_000560|gb|DQ540819|Mus_musculus:11:103259658:103259686:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_001283|gb|DQ542923|Mus_musculus:9:54014771:54014800:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_016712|gb|DQ695989|Mus_musculus:14:22924523:22924551:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_003924|gb|DQ551200|Mus_musculus:5:113565456:113565482:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_005019|gb|DQ554846|Mus_musculus:14:22924524:22924553:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_038010|gb|DQ726968|Mus_musculus:7:69805692:69805720:Plus	0	0	0	0	0	0	0	0.5	0.5	0
mmu_piR_011049|gb|DQ687461|Mus_musculus:17:27044044:27044073:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_030030|gb|DQ715383|Mus_musculus:4:61708498:61708528:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_031288|gb|DQ717156|Mus_musculus:10:66090326:66090348:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_012060|gb|DQ689009|Mus_musculus:7:73011441:73011469:Plus	0	0	0	0	0	0	0	0.5	1	0
mmu_piR_028728|gb|DQ713497|Mus_musculus:9:67519325:67519354:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_022572|gb|DQ704614|Mus_musculus:5:113571595:113571625:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_002187|gb|DQ545600|Mus_musculus:12:98812029:98812056:Minus	0	0	0	0	0	0	0	0.5	0	0.5
mmu_piR_030567|gb|DQ716140|Mus_musculus:17:27082940:27082966:Plus	0	0	0	0	0	0	0	0.5	1	0
mmu_piR_003283|gb|DQ549348|Mus_musculus:17:27026754:27026783:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_001684|gb|DQ544170|Mus_musculus:6:81864869:81864897:Minus	0	0	0	0	0	0	0	0.5	0	0.5
mmu_piR_013684|gb|DQ691505|Mus_musculus:9:67539626:67539651:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_030379|gb|DQ715887|Mus_musculus:7:72989507:72989537:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_015410|gb|DQ694053|Mus_musculus:17:27060055:27060079:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_001263|gb|DQ542865|Mus_musculus:4:61708499:61708527:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_016675|gb|DQ695936|Mus_musculus:12:98802445:98802474:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_007599|gb|DQ564482|Mus_musculus:6:127797290:127797319:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_023479|gb|DQ705907|Mus_musculus:10:86001721:86001750:Minus	0	0	0	0	0	0	0	0.5	0.5	0
mmu_piR_005282|gb|DQ555705|Mus_musculus:11:103255629:103255657:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_006384|gb|DQ561017|Mus_musculus:15:74464290:74464318:Plus	0	0	0	0	0	0	0	0.5	0	1
mmu_piR_036744|gb|DQ725122|Mus_musculus:8:95080103:95080133:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_031651|gb|DQ717674|Mus_musculus:9:67539749:67539778:Plus	0	0	0	0	0	0	0	0.5	1	1
mmu_piR_027976|gb|DQ712434|Mus_musculus:3:103010560:103010584:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_030521|gb|DQ716077|Mus_musculus:2:128171989:128172015:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_015085|gb|DQ693571|Mus_musculus:4:134992039:134992069:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_012503|gb|DQ689689|Mus_musculus:14:22949454:22949483:Plus	0	0	0	0	0	0	0	0.5	1	0.5
mmu_piR_020088|gb|DQ700974|Mus_musculus:9:54045795:54045824:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_025819|gb|DQ709309|Mus_musculus:4:61710076:61710104:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_012130|gb|DQ689119|Mus_musculus:17:27053836:27053864:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_003304|gb|DQ549432|Mus_musculus:17:66098086:66098115:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_024084|gb|DQ706822|Mus_musculus:6:128150744:128150774:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_008469|gb|DQ567562|Mus_musculus:5:113582384:113582411:Plus	0	0	0	0	0	0	0	0.5	0	0.833333333333333
mmu_piR_006674|gb|DQ561723|Mus_musculus:12:98817198:98817227:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_001782|gb|DQ544396|Mus_musculus:10:62060606:62060634:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_035875|gb|DQ723902|Mus_musculus:7:73683117:73683145:Minus	0	0	0	0	0	0	0	0.5	0.5	0.5
mmu_piR_020147|gb|DQ701058|Mus_musculus:8:95079819:95079846:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_011604|gb|DQ688305|Mus_musculus:15:59080098:59080128:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_024958|gb|DQ708068|Mus_musculus:12:98817197:98817226:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_023486|gb|DQ705921|Mus_musculus:10:75300227:75300255:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_032823|gb|DQ719374|Mus_musculus:15:74471776:74471806:Plus	0	0	0	0	0	0	0	0.5	0	0.25
mmu_piR_021999|gb|DQ703751|Mus_musculus:3:35065398:35065427:Plus	0	0	0	0	0	0	0	0.333333333333333	0.5	0
mmu_piR_033823|gb|DQ720901|Mus_musculus:10:62060089:62060117:Plus	0	0	0	0	0	0	0	0.333333333333333	0	1
mmu_piR_033696|gb|DQ720709|Mus_musculus:7:72990567:72990595:Plus	0	0	0	0	0	0	0	0.333333333333333	0.333333333333333	0
mmu_piR_006179|gb|DQ558458|Mus_musculus:10:62076028:62076057:Plus	0	0	0	0	0	0	0	0.333333333333333	0	0
mmu_piR_000333|gb|DQ540354|Mus_musculus:14:22934807:22934835:Plus	0	0	0	0	0	0	0	0.333333333333333	0	0
mmu_piR_020200|gb|DQ701138|Mus_musculus:12:98797363:98797393:Minus	0	0	0	0	0	0	0	0.333333333333333	0.5	0.333333333333333
mmu_piR_015879|gb|DQ694761|Mus_musculus:2:92369205:92369234:Plus	0	0	0	0	0	0	0	0.333333333333333	0	0
mmu_piR_000904|gb|DQ541718|Mus_musculus:7:72984144:72984172:Plus	0	0	0	0	0	0	0	0.333333333333333	0	0
mmu_piR_030731|gb|DQ716377|Mus_musculus:6:127773863:127773891:Plus	0	0	0	0	0	0	0	0.333333333333333	0	0
mmu_piR_017290|gb|DQ696832|Mus_musculus:3:35065399:35065428:Plus	0	0	0	0	0	0	0	0.333333333333333	0.5	0
mmu_piR_002261|gb|DQ545866|Mus_musculus:2:92347378:92347407:Plus	0	0	0	0	0	0	0	0.333333333333333	0	0
mmu_piR_031643|gb|DQ717665|Mus_musculus:2:92393884:92393913:Plus	0	0	0	0	0	0	0	0.333333333333333	0	0
mmu_piR_003640|gb|DQ550455|Mus_musculus:7:72983920:72983948:Plus	0	0	0	0	0	0	0	0.333333333333333	0	0
mmu_piR_014063|gb|DQ692084|Mus_musculus:7:73668592:73668616:Minus	0	0	0	0	0	0	0	0.333333333333333	0	0
mmu_piR_014917|gb|DQ693335|Mus_musculus:15:59095390:59095419:Minus	0	0	0	0	0	0	0	0.333333333333333	0	0
mmu_piR_027629|gb|DQ711934|Mus_musculus:17:27059473:27059501:Plus	0	0	0	0	0	0	0	0.333333333333333	0	0
mmu_piR_026122|gb|DQ709756|Mus_musculus:18:67189654:67189680:Minus	0	0	0	0	0	0	0	0.333333333333333	0	0
mmu_piR_035385|gb|DQ723170|Mus_musculus:8:96306812:96306837:Minus	0	0	0	0	0	0	0	0.333333333333333	0	0
mmu_piR_019102|gb|DQ699514|Mus_musculus:17:48578962:48578986:Minus	0	0	0	0	0	0	0	0.333333333333333	0	0
mmu_piR_031010|gb|DQ716770|Mus_musculus:7:73670143:73670171:Minus	0	0	0	0	0	0	0	0.333333333333333	0	0
mmu_piR_011503|gb|DQ688149|Mus_musculus:12:98805283:98805310:Minus	0	0	0	0	0	0	0	0.333333333333333	0	0
mmu_piR_028317|gb|DQ712928|Mus_musculus:17:27041070:27041096:Minus	0	0	0	0	0	0	0	0.333333333333333	0	1
mmu_piR_037942|gb|DQ726856|Mus_musculus:3:35065396:35065424:Plus	0	0	0	0	0	0	0	0.333333333333333	0	0
mmu_piR_019873|gb|DQ700653|Mus_musculus:2:92346698:92346723:Plus	0	0	0	0	0	0	0	0.333333333333333	0	0
mmu_piR_004904|gb|DQ554359|Mus_musculus:5:130438305:130438333:Plus	0	0	0	0	0	0	0	0.333333333333333	0.333333333333333	0
mmu_piR_031767|gb|DQ717837|Mus_musculus:15:59103834:59103863:Minus	0	0	0	0	0	0	0	0.333333333333333	0	0
mmu_piR_005450|gb|DQ556211|Mus_musculus:18:67183869:67183897:Minus	0	0	0	0	0	0	0	0.333333333333333	0	0
mmu_piR_030648|gb|DQ716252|Mus_musculus:17:48578961:48578987:Minus	0	0	0	0	0	0	0	0.333333333333333	0	0
mmu_piR_006253|gb|DQ560714|Mus_musculus:12:98805282:98805309:Minus	0	0	0	0	0	0	0	0.333333333333333	0	0
mmu_piR_016063|gb|DQ695027|Mus_musculus:13:52135021:52135050:Plus	0	0	0	0	0	0	0	0.333333333333333	0	0
mmu_piR_005574|gb|DQ556777|Mus_musculus:10:85180880:85180910:Plus	0	0	0	0	0	0	0	0.333333333333333	0	1
mmu_piR_008850|gb|DQ568657|Mus_musculus:6:128154495:128154523:Minus	0	0	0	0	0	0	0	0.333333333333333	0	0
mmu_piR_001403|gb|DQ543304|Mus_musculus:7:72993272:72993301:Plus	0	0	0	0	0	0	0	0.333333333333333	0.333333333333333	0
mmu_piR_018987|gb|DQ699353|Mus_musculus:4:134900961:134900985:Plus	0	0	0	0	0	0	0	0.333333333333333	0	0
mmu_piR_011897|gb|DQ688743|Mus_musculus:7:73666044:73666073:Minus	0	0	0	0	0	0	0	0.333333333333333	0.333333333333333	0
mmu_piR_038617|gb|piRNA_1646|Mus_musculus:17:27048633:27048657:Minus	0	0	0	0	0	0	0	0.333333333333333	0	0
mmu_piR_023816|gb|DQ706431|Mus_musculus:14:22927639:22927669:Plus	0	0	0	0	0	0	0	0.333333333333333	0	0
mmu_piR_000883|gb|DQ541670|Mus_musculus:17:66112984:66113012:Plus	0	0	0	0	0	0	0	0.333333333333333	0	0
mmu_piR_002417|gb|DQ546494|Mus_musculus:4:93821366:93821395:Minus	0	0	0	0	0	0	0	0.333333333333333	1	0
mmu_piR_023158|gb|DQ705439|Mus_musculus:12:98805280:98805308:Minus	0	0	0	0	0	0	0	0.333333333333333	0	0
mmu_piR_027880|gb|DQ712289|Mus_musculus:2:92375342:92375372:Plus	0	0	0	0	0	0	0	0.333333333333333	1	0
mmu_piR_002428|gb|DQ546530|Mus_musculus:10:62076020:62076050:Plus	0	0	0	0	0	0	0	0.333333333333333	0	0
mmu_piR_005670|gb|DQ557053|Mus_musculus:5:150092180:150092208:Minus	0	0	0	0	0	0	0	0.333333333333333	0	0
mmu_piR_026289|gb|DQ710015|Mus_musculus:5:130438304:130438332:Plus	0	0	0	0	0	0	0	0.333333333333333	0.333333333333333	0
mmu_piR_012694|gb|DQ689990|Mus_musculus:9:54043046:54043072:Minus	0	0	0	0	0	0	0	0.333333333333333	0.333333333333333	0
mmu_piR_034532|gb|DQ721917|Mus_musculus:15:74467761:74467789:Plus	0	0	0	0	0	0	0	0.333333333333333	0.333333333333333	0
mmu_piR_035563|gb|DQ723418|Mus_musculus:15:78486861:78486890:Minus	0	0	0	0	0	0	0	0.333333333333333	0	0
mmu_piR_010595|gb|DQ686762|Mus_musculus:4:93821373:93821397:Minus	0	0	0	0	0	0	0	0.333333333333333	0	0
mmu_piR_007429|gb|DQ563883|Mus_musculus:14:22927643:22927670:Plus	0	0	0	0	0	0	0	0.333333333333333	0	0
mmu_piR_000507|gb|DQ540707|Mus_musculus:10:62076023:62076052:Plus	0	0	0	0	0	0	0	0.333333333333333	0	0
mmu_piR_020561|gb|DQ701675|Mus_musculus:18:67183862:67183893:Minus	0	0	0	0	0	0	0	0.333333333333333	0	1
mmu_piR_023265|gb|DQ705592|Mus_musculus:8:38562874:38562901:Minus	0	0	0	0	0	0	0	0.333333333333333	0.5	0
mmu_piR_005121|gb|DQ555136|Mus_musculus:5:113581606:113581634:Plus	0	0	0	0	0	0	0	0.333333333333333	0	0
mmu_piR_034124|gb|DQ721331|Mus_musculus:2:92378918:92378949:Plus	0	0	0	0	0	0	0	0.333333333333333	0.333333333333333	0
mmu_piR_034834|gb|DQ722346|Mus_musculus:17:27041067:27041091:Minus	0	0	0	0	0	0	0	0.333333333333333	0	0
mmu_piR_032909|gb|DQ719498|Mus_musculus:18:67183864:67183894:Minus	0	0	0	0	0	0	0	0.333333333333333	0	0
mmu_piR_039466|gb|piRNA_329|Mus_musculus:12:98795120:98795146:Minus	0	0	0	0	0	0	0	0.25	0	0
mmu_piR_000379|gb|DQ540444|Mus_musculus:15:59089819:59089849:Minus	0	0	0	0	0	0	0	0.25	0	0
mmu_piR_032841|gb|DQ719400|Mus_musculus:5:113580040:113580070:Minus	0	0	0	0	0	0	0	0.25	0	0
mmu_piR_006394|gb|DQ561040|Mus_musculus:15:59089824:59089851:Minus	0	0	0	0	0	0	0	0.25	0	0
mmu_piR_012061|gb|DQ689010|Mus_musculus:8:95081762:95081786:Plus	0	0	0	0	0	0	0	0.25	0	0
mmu_piR_023963|gb|DQ706636|Mus_musculus:14:22940237:22940264:Plus	0	0	0	0	0	0	0	0.25	0.25	0
mmu_piR_028347|gb|DQ712973|Mus_musculus:8:113013526:113013552:Plus	0	0	0	0	0	0	0	0.25	0	0
mmu_piR_023177|gb|DQ705465|Mus_musculus:15:59089821:59089850:Minus	0	0	0	0	0	0	0	0.25	0	0
mmu_piR_023788|gb|DQ706387|Mus_musculus:7:72990440:72990467:Plus	0	0	0	0	0	0	0	0.25	0	0
mmu_piR_017610|gb|DQ697311|Mus_musculus:7:69794451:69794480:Plus	0	0	0	0	0	0	0	0.25	0	0
mmu_piR_021678|gb|DQ703263|Mus_musculus:15:59089826:59089855:Minus	0	0	0	0	0	0	0	0.25	0	0
mmu_piR_006317|gb|DQ560881|Mus_musculus:8:113013525:113013553:Plus	0	0	0	0	0	0	0	0.25	0	0
mmu_piR_000492|gb|DQ540679|Mus_musculus:9:67527248:67527279:Minus	0	0	0	0	0	0	0	0.25	0	0
mmu_piR_012466|gb|DQ689637|Mus_musculus:5:113580042:113580071:Minus	0	0	0	0	0	0	0	0.25	0	0
mmu_piR_012451|gb|DQ689613|Mus_musculus:8:113012042:113012066:Plus	0	0	0	0	0	0	0	0.25	0.25	0
mmu_piR_006879|gb|DQ562163|Mus_musculus:4:93803025:93803053:Minus	0	0	0	0	0	0	0	0.2	0.583333333333333	0.7
mmu_piR_031468|gb|DQ717415|Mus_musculus:3:100012639:100012666:Minus	0	0	0	0	0	0	0	0.166666666666667	0	0.5
mmu_piR_019253|gb|DQ699728|Mus_musculus:8:100009628:100009651:Plus	0	0	0	0	0	0	0	0.166666666666667	0	0
mmu_piR_000180|gb|DQ539962|Mus_musculus:8:100009623:100009650:Plus	0	0	0	0	0	0	0	0.166666666666667	0	0
mmu_piR_008088|gb|DQ566191|Mus_musculus:18:67167054:67167082:Minus	0	0	0	0	0	0	0	0	4	1
mmu_piR_006777|gb|DQ561938|Mus_musculus:18:67183320:67183346:Minus	0	0	0	0	0	0	0	0	3.08333333333333	0
mmu_piR_018091|gb|DQ697994|Mus_musculus:2:92388847:92388874:Plus	0	0	0	0	0	0	0	0	3	0
mmu_piR_010372|gb|DQ686409|Mus_musculus:5:113566809:113566838:Minus	0	0	0	0	0	0	0	0	3	0
mmu_piR_013435|gb|DQ691130|Mus_musculus:7:73662040:73662063:Minus	0	0	0	0	0	0	0	0	3	0
mmu_piR_014871|gb|DQ693270|Mus_musculus:4:93802949:93802977:Minus	0	0	0	0	0	0	0	0	3	1
mmu_piR_021572|gb|DQ703115|Mus_musculus:11:107811945:107811975:Plus	0	0	0	0	0	0	0	0	3	0
mmu_piR_030046|gb|DQ715407|Mus_musculus:9:67525691:67525712:Minus	0	0	0	0	0	0	0	0	3	0
mmu_piR_007459|gb|DQ563963|Mus_musculus:15:74465971:74465999:Plus	0	0	0	0	0	0	0	0	3	0
mmu_piR_021655|gb|DQ703235|Mus_musculus:2:92373150:92373177:Plus	0	0	0	0	0	0	0	0	3	0
mmu_piR_003960|gb|DQ551279|Mus_musculus:18:67183316:67183345:Minus	0	0	0	0	0	0	0	0	2.58333333333333	0
mmu_piR_039349|gb|piRNA_3090|Mus_musculus:7:73686825:73686849:Minus	0	0	0	0	0	0	0	0	2.5	0
mmu_piR_021696|gb|DQ703291|Mus_musculus:6:127766811:127766839:Plus	0	0	0	0	0	0	0	0	2.5	0
mmu_piR_019089|gb|DQ699495|Mus_musculus:9:54014340:54014371:Minus	0	0	0	0	0	0	0	0	2.33333333333333	0.333333333333333
mmu_piR_027977|gb|DQ712435|Mus_musculus:14:22921683:22921712:Plus	0	0	0	0	0	0	0	0	2	0
mmu_piR_022290|gb|DQ704198|Mus_musculus:7:73689528:73689557:Minus	0	0	0	0	0	0	0	0	2	0
mmu_piR_025893|gb|DQ709413|Mus_musculus:3:153848223:153848252:Minus	0	0	0	0	0	0	0	0	2	0
mmu_piR_007884|gb|DQ565462|Mus_musculus:15:59087150:59087179:Minus	0	0	0	0	0	0	0	0	2	0
mmu_piR_009647|gb|DQ685245|Mus_musculus:17:27058872:27058896:Plus	0	0	0	0	0	0	0	0	2	0
mmu_piR_037083|gb|DQ725621|Mus_musculus:15:59093352:59093381:Minus	0	0	0	0	0	0	0	0	2	0
mmu_piR_038826|gb|piRNA_2041|Mus_musculus:2:150951320:150951345:Minus	0	0	0	0	0	0	0	0	2	0
mmu_piR_018416|gb|DQ698520|Mus_musculus:12:98839557:98839587:Plus	0	0	0	0	0	0	0	0	2	0
mmu_piR_010015|gb|DQ685843|Mus_musculus:11:94476099:94476124:Plus	0	0	0	0	0	0	0	0	2	0
mmu_piR_034629|gb|DQ722055|Mus_musculus:6:127802125:127802153:Plus	0	0	0	0	0	0	0	0	2	0
mmu_piR_039423|gb|piRNA_3215|Mus_musculus:7:73674686:73674708:Minus	0	0	0	0	0	0	0	0	2	0
mmu_piR_005294|gb|DQ555726|Mus_musculus:3:108987562:108987589:Plus	0	0	0	0	0	0	0	0	2	0
mmu_piR_018995|gb|DQ699364|Mus_musculus:2:92371286:92371313:Plus	0	0	0	0	0	0	0	0	2	0
mmu_piR_035764|gb|DQ723731|Mus_musculus:8:96306441:96306471:Minus	0	0	0	0	0	0	0	0	2	0
mmu_piR_009315|gb|DQ684694|Mus_musculus:18:67163909:67163937:Minus	0	0	0	0	0	0	0	0	2	1
mmu_piR_039754|gb|piRNA_551|Mus_musculus:14:18434316:18434340:Minus	0	0	0	0	0	0	0	0	2	0
mmu_piR_001013|gb|DQ542093|Mus_musculus:9:54035081:54035110:Minus	0	0	0	0	0	0	0	0	2	0
mmu_piR_015239|gb|DQ693797|Mus_musculus:4:93777160:93777189:Minus	0	0	0	0	0	0	0	0	2	0
mmu_piR_002133|gb|DQ545420|Mus_musculus:10:66085002:66085031:Minus	0	0	0	0	0	0	0	0	2	2
mmu_piR_033394|gb|DQ720268|Mus_musculus:12:98824823:98824851:Plus	0	0	0	0	0	0	0	0	2	0
mmu_piR_005328|gb|DQ555803|Mus_musculus:4:57455012:57455041:Minus	0	0	0	0	0	0	0	0	2	0
mmu_piR_003318|gb|DQ549478|Mus_musculus:17:27054696:27054725:Plus	0	0	0	0	0	0	0	0	2	0
mmu_piR_026581|gb|DQ710429|Mus_musculus:7:69782460:69782489:Minus	0	0	0	0	0	0	0	0	2	1
mmu_piR_018294|gb|DQ698327|Mus_musculus:6:127774114:127774143:Plus	0	0	0	0	0	0	0	0	2	0
mmu_piR_007157|gb|DQ562941|Mus_musculus:9:54035859:54035889:Minus	0	0	0	0	0	0	0	0	2	0
mmu_piR_001766|gb|DQ544361|Mus_musculus:4:93774396:93774425:Minus	0	0	0	0	0	0	0	0	2	0
mmu_piR_033139|gb|DQ719881|Mus_musculus:15:83181491:83181518:Minus	0	0	0	0	0	0	0	0	2	1
mmu_piR_014700|gb|DQ692999|Mus_musculus:2:92375240:92375269:Plus	0	0	0	0	0	0	0	0	2	0
mmu_piR_003406|gb|DQ549780|Mus_musculus:14:22925764:22925792:Plus	0	0	0	0	0	0	0	0	2	0
mmu_piR_022525|gb|DQ704548|Mus_musculus:18:67179854:67179883:Minus	0	0	0	0	0	0	0	0	2	0
mmu_piR_033038|gb|DQ719707|Mus_musculus:17:27028531:27028552:Minus	0	0	0	0	0	0	0	0	2	0
mmu_piR_015523|gb|DQ694229|Mus_musculus:2:127394348:127394377:Plus	0	0	0	0	0	0	0	0	2	0
mmu_piR_012511|gb|DQ689698|Mus_musculus:9:54036145:54036175:Minus	0	0	0	0	0	0	0	0	2	0
mmu_piR_006386|gb|DQ561023|Mus_musculus:17:27030548:27030577:Minus	0	0	0	0	0	0	0	0	2	0
mmu_piR_015652|gb|DQ694412|Mus_musculus:5:150062626:150062656:Minus	0	0	0	0	0	0	0	0	2	1
mmu_piR_036762|gb|DQ725152|Mus_musculus:7:69788534:69788563:Plus	0	0	0	0	0	0	0	0	2	0
mmu_piR_000202|gb|DQ540014|Mus_musculus:2:150846430:150846456:Plus	0	0	0	0	0	0	0	0	2	0
mmu_piR_003738|gb|DQ550683|Mus_musculus:10:70778970:70778998:Plus	0	0	0	0	0	0	0	0	2	0
mmu_piR_008140|gb|DQ566352|Mus_musculus:6:127760993:127761021:Minus	0	0	0	0	0	0	0	0	2	1
mmu_piR_029148|gb|DQ714129|Mus_musculus:4:93823325:93823354:Minus	0	0	0	0	0	0	0	0	2	0
mmu_piR_009177|gb|DQ569575|Mus_musculus:2:92392526:92392554:Plus	0	0	0	0	0	0	0	0	2	0
mmu_piR_037133|gb|DQ725690|Mus_musculus:10:62082965:62082995:Plus	0	0	0	0	0	0	0	0	2	1
mmu_piR_011785|gb|DQ688571|Mus_musculus:6:127771360:127771388:Plus	0	0	0	0	0	0	0	0	2	0
mmu_piR_032617|gb|DQ719067|Mus_musculus:12:98796604:98796634:Minus	0	0	0	0	0	0	0	0	2	0
mmu_piR_005198|gb|DQ555325|Mus_musculus:7:73698944:73698973:Plus	0	0	0	0	0	0	0	0	2	2
mmu_piR_021173|gb|DQ702545|Mus_musculus:12:98800893:98800922:Minus	0	0	0	0	0	0	0	0	2	0
mmu_piR_027711|gb|DQ712052|Mus_musculus:7:73011276:73011306:Plus	0	0	0	0	0	0	0	0	2	0
mmu_piR_038522|gb|piRNA_1449|Mus_musculus:17:66052710:66052739:Minus	0	0	0	0	0	0	0	0	2	0
mmu_piR_029351|gb|DQ714431|Mus_musculus:11:107813089:107813117:Plus	0	0	0	0	0	0	0	0	2	0
mmu_piR_025456|gb|DQ708783|Mus_musculus:9:67519786:67519811:Minus	0	0	0	0	0	0	0	0	2	0
mmu_piR_027901|gb|DQ712317|Mus_musculus:2:92387005:92387034:Plus	0	0	0	0	0	0	0	0	2	0
mmu_piR_011767|gb|DQ688538|Mus_musculus:15:59101526:59101554:Minus	0	0	0	0	0	0	0	0	2	0
mmu_piR_024330|gb|DQ707161|Mus_musculus:17:27036042:27036071:Minus	0	0	0	0	0	0	0	0	2	1
mmu_piR_003792|gb|DQ550844|Mus_musculus:5:150075241:150075271:Minus	0	0	0	0	0	0	0	0	2	0
mmu_piR_005196|gb|DQ555316|Mus_musculus:5:115102841:115102870:Minus	0	0	0	0	0	0	0	0	2	0
mmu_piR_021564|gb|DQ703098|Mus_musculus:9:67536094:67536123:Plus	0	0	0	0	0	0	0	0	2	0
mmu_piR_025329|gb|DQ708599|Mus_musculus:6:81861559:81861588:Minus	0	0	0	0	0	0	0	0	2	0
mmu_piR_037026|gb|DQ725540|Mus_musculus:14:23260322:23260351:Minus	0	0	0	0	0	0	0	0	2	0
mmu_piR_018128|gb|DQ698054|Mus_musculus:9:54024472:54024501:Minus	0	0	0	0	0	0	0	0	2	0
mmu_piR_014926|gb|DQ693347|Mus_musculus:18:67171906:67171934:Minus	0	0	0	0	0	0	0	0	2	0
mmu_piR_007490|gb|DQ564082|Mus_musculus:7:104100063:104100091:Minus	0	0	0	0	0	0	0	0	2	0
mmu_piR_017845|gb|DQ697650|Mus_musculus:15:72925715:72925744:Minus	0	0	0	0	0	0	0	0	2	0
